,phylum_name,feature_name,coef,coef_sd,lower_95,upper_95,count,significant,permutation_importance,lower_90,upper_90
1254,Campylobacterota,ATP-dependent helicase/DNAse subunit B (AddB) (PDB:3U44),0.0,0.0,,,0,False,0.0,,
1255,Campylobacterota,"Anthranilate phosphoribosyltransferase, glycosyltransferase domain (TrpD) (PDB:1KGZ)",0.0,0.0,,,0,False,0.0,,
1256,Campylobacterota,Uridylate kinase (PyrH) (PDB:2BND),0.0,0.0,,,0,False,0.0,,
1257,Campylobacterota,N-acetyl-anhydromuramyl-L-alanine amidase AmpD (AmpD) (PDB:2Y28),0.0,0.0,,,0,False,0.0,,
1258,Campylobacterota,"Uncharacterized conserved protein YodC, DUF2158 family (YodC)",0.0,0.0,,,0,False,0.0,,
1259,Campylobacterota,"Alcohol dehydrogenase YqhD, Fe-dependent ADH family (YqdH) (PDB:1OJ7)",0.0,0.0,,,0,False,0.0,,
1260,Campylobacterota,Na+/panthothenate symporter (PanF),0.0,0.0,,,0,False,0.0,,
1261,Campylobacterota,Phage shock protein A (PspA) (PDB:4WHE),0.0,0.0,,,0,False,0.0,,
1262,Campylobacterota,"Uncharacterized conserved protein YacL, UPF0231 family (YacL)",0.0,0.0,,,0,False,0.0,,
1263,Campylobacterota,"Type IV secretory pathway, VirB4 component (VirB4)",0.0,0.0,,,0,False,0.0,,
1264,Campylobacterota,tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA (MnmG) (PDB:2ZXH),0.0,0.0,,,0,False,0.0,,
1265,Campylobacterota,Predicted component of the type VI protein secretion system (PDB:3RX9),0.0,0.0,,,0,False,0.0,,
1266,Campylobacterota,"Serine kinase of the HPr protein, regulates carbohydrate metabolism (HprK) (PDB:1JB1)",0.0,0.0,,,0,False,0.0,,
1267,Campylobacterota,Nitrous oxide reductase (NosZ) (PDB:1FWX),0.0,0.0,,,0,False,0.0,,
1268,Campylobacterota,Dipeptidyl aminopeptidase/acylaminoacyl peptidase (DAP2) (PDB:2JBW),0.0,0.0,,,0,False,0.0,,
1269,Campylobacterota,Tryptophan-rich sensory protein TspO/CrtK (mitochondrial benzodiazepine receptor homolog) (TspO) (PDB:2MGY),0.0,0.0,,,0,False,0.0,,
1270,Campylobacterota,Fe-S cluster assembly scaffold protein SufB (SufB) (PDB:1VH4),0.0,0.0,,,0,False,0.0,,
1271,Campylobacterota,"ABC-type arginine transport system, ATPase component (ArtP)",0.0,0.0,,,0,False,0.0,,
1272,Campylobacterota,"ABC-type transport system involved in multi-copper enzyme maturation, permease component (NosY)",0.0,0.0,,,0,False,0.0,,
1273,Campylobacterota,"Uncharacterized conserved protein domain, often C-terminal to DUF262",0.0,0.0,,,0,False,0.0,,
1274,Campylobacterota,"Uncharacterized conserved protein, DUF1073 domain",0.0,0.0,,,0,False,0.0,,
1275,Campylobacterota,NAD-dependent DNA ligase (Lig) (PDB:5TT5),0.0,0.0,,,0,False,0.0,,
1276,Campylobacterota,Periplasmic regulator RcnB of Ni and Co efflux (RcnB) (PDB:2L1S),0.0,0.0,,,0,False,0.0,,
1277,Campylobacterota,Predicted trehalose synthase (Ble),0.0,0.0,,,0,False,0.0,,
1278,Campylobacterota,"Na+-translocating membrane potential-generating system subunit MpsB, UPF0753/DUF2309 family (MpsB) (PUBMED:21467222;25448817)",0.0,0.0,,,0,False,0.0,,
1279,Campylobacterota,Ribosome-interacting GTPase RBG1 (Rbg1) (PDB:4A9A),0.0,0.0,,,0,False,0.0,,
1280,Campylobacterota,"Uncharacterized conserved protein YehS, DUF1456 family (YehS)",0.0,0.0,,,0,False,0.0,,
1281,Campylobacterota,Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme (IlvB) (PDB:1BFD),0.0,0.0,,,0,False,0.0,,
1282,Campylobacterota,"DNA-binding transcriptional regulator SgrR of sgrS sRNA, contains a MarR-type HTH domain and a periplasmic-type solute-binding domain (SgrR)",0.0,0.0,,,0,False,0.0,,
1283,Campylobacterota,"Uncharacterized lipoprotein YehR, DUF1307 family (YehR) (PDB:2JOE)",0.0,0.0,,,0,False,0.0,,
1284,Campylobacterota,"Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats",0.0,0.0,,,0,False,0.0,,
1285,Campylobacterota,"Uncharacterized conserved protein YukJ, DUF2278 family (YukJ)",0.0,0.0,,,0,False,0.0,,
1286,Campylobacterota,"Uncharacterized conserved protein YifE, UPF0438 family (YifE)",0.0,0.0,,,0,False,0.0,,
1287,Campylobacterota,Leucine-rich repeat (LRR) protein (LRR) (PDB:4OW2),0.0,0.0,,,0,False,0.0,,
1288,Campylobacterota,Glucuronate isomerase (UxaC) (PDB:1J5S),0.0,0.0,,,0,False,0.0,,
1289,Campylobacterota,"Iron-guanylylpyridinol (FeGP) cofactor biosynthesis protein, fibrillarin family (HcgG) (PUBMED:25882909)",0.0,0.0,,,0,False,0.0,,
1290,Campylobacterota,DNA gyrase inhibitor GyrI/SbmC (SbmC) (PDB:1JYH),0.0,0.0,,,0,False,0.0,,
1291,Campylobacterota,Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family) (GlpF) (PDB:1FQY),0.0,0.0,,,0,False,0.0,,
1292,Campylobacterota,Dehydrogenase (flavoprotein) (FixC) (PDB:4OPU),0.0,0.0,,,0,False,0.0,,
1293,Campylobacterota,Uncharacterized membrane protein (PUBMED:19363116),0.0,0.0,,,0,False,0.0,,
1294,Campylobacterota,"Membrane protein MutK/YedI, may be involved in DNA repair (MutK) (PUBMED:9922251;10411738;31497001)",0.0,0.0,,,0,False,0.0,,
1295,Campylobacterota,6-phosphogluconate dehydrogenase (decarboxylating) (YqeC) (PDB:4E21),0.0,0.0,,,0,False,0.0,,
1296,Campylobacterota,Lipopolysaccharide export system protein LptA (LptA) (PDB:2R19),0.0,0.0,,,0,False,0.0,,
1297,Campylobacterota,"Uncharacterized conserved protein, DUF2255 domain",0.0,0.0,,,0,False,0.0,,
1298,Campylobacterota,"Adenylate cyclase, class 3 (AcyC) (PDB:1AB8)",0.0,0.0,,,0,False,0.0,,
1299,Campylobacterota,"Uncharacterized membrane protein PF0508, contains N-terminal glycosyltransferase domain of PMT family",0.0,0.0,,,0,False,0.0,,
1300,Campylobacterota,"Uncharacterized conserved protein YfiM, DUF2279 family (yfiM)",0.0,0.0,,,0,False,0.0,,
1301,Campylobacterota,"DNA-directed RNA polymerase, subunit L/RPAC2 (RPB11) (PDB:5FLM)",-0.06763091430096926,0.19202548130604943,,,11,True,0.0,-0.11316017530079966,-0.022101653301138877
1302,Campylobacterota,"Cytochrome c, mono- and diheme variants (CccA) (PDB:1A2S)",0.0,0.0,,,0,False,0.0,,
1303,Campylobacterota,Plastocyanin domain containing protein (PDB:2MRY),0.0,0.0,,,0,False,0.0,,
1304,Campylobacterota,"ABC-type taurine transport system, ATPase component (TauB)",0.0,0.0,,,0,False,0.0,,
1305,Campylobacterota,Virulence factor SrfB-related protein (SrfB) (PUBMED:10844662;31766712),0.0,0.0,,,0,False,0.0,,
1306,Campylobacterota,"Predicted nucleic acid-binding protein, contains PIN domain",0.0,0.0,,,0,False,0.0,,
1307,Campylobacterota,Energy-converting hydrogenase Eha subunit A (EhaA) (PUBMED:19495416),0.0,0.0,,,0,False,0.0,,
1308,Campylobacterota,Transcription factor homologous to NACalpha-BTF3 (EGD2) (PDB:1TR8),0.0,0.0,,,0,False,0.0,,
1309,Campylobacterota,Mevalonate pyrophosphate decarboxylase (MVD1) (PDB:1FI4),0.0,0.0,,,0,False,0.0,,
1310,Campylobacterota,Recombinational DNA repair protein RecO (RecF pathway) (RecO) (PDB:1U5K),0.0,0.0,,,0,False,0.0,,
1311,Campylobacterota,"TRAP-type uncharacterized transport system, fused permease components",0.0,0.0,,,0,False,0.0,,
1312,Campylobacterota,Ribosomal protein S17E (RPS17A) (PDB:1RQ6),0.0,0.0,,,0,False,0.0,,
1313,Campylobacterota,"Methyl coenzyme M reductase, gamma subunit (McorG) (PDB:5N1Q)",0.0,0.0,,,0,False,0.0,,
1314,Campylobacterota,Phage terminase large subunit,0.0,0.0,,,0,False,0.0,,
1315,Campylobacterota,Riboflavin transporter FmnP (FmnP) (PDB:3P5N),0.0,0.0,,,0,False,0.0,,
1316,Campylobacterota,"Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit (HcaE) (PDB:4QDC)",0.0,0.0,,,0,False,0.0,,
1317,Campylobacterota,"Spore germination protein YpeB, HAD superfamily, activates cortex-lytic enzyme SleB (YpeB)",0.0,0.0,,,0,False,0.0,,
1318,Campylobacterota,"Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family",0.0,0.0,,,0,False,0.0,,
1319,Campylobacterota,"Uncharacterized conserved protein, DUF2344 family",0.0,0.0,,,0,False,0.0,,
1320,Campylobacterota,"ABC-type antimicrobial peptide export system, ATPase component SapF (SapF)",0.0,0.0,,,0,False,0.0,,
1321,Campylobacterota,"Uncharacterized conserved protein, MAPEG superfamily",0.0,0.0,,,0,False,0.0,,
1322,Campylobacterota,Glutamate formiminotransferase (GluFT) (PDB:1QD1),0.0,0.0,,,0,False,0.0,,
1323,Campylobacterota,Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE (SurE) (PDB:2V4N),0.0,0.0,,,0,False,0.0,,
1324,Campylobacterota,Nicotinamidase-related amidase (PncA) (PDB:1ILW),0.0,0.0,,,0,False,0.0,,
1325,Campylobacterota,Nitric oxide reductase large subunit (NorB) (PDB:3WFC),0.0,0.0,,,0,False,0.0,,
1326,Campylobacterota,"ABC-type transport system involved in Fe-S cluster assembly, permease and ATPase components (ATM1) (PDB:4MRN)",0.0,0.0,,,0,False,0.0,,
1327,Campylobacterota,"Cobalamin biosynthesis protein CobN, Mg-chelatase (CobN) (PDB:4ZHJ)",0.0,0.0,,,0,False,0.0,,
1328,Campylobacterota,"Ni,Fe-hydrogenase I small subunit (HyaA) (PDB:6FPI)",0.0,0.0,,,0,False,0.0,,
1329,Campylobacterota,"Uncharacterized protein, contains DUF2461 domain",0.0,0.0,,,0,False,0.0,,
1330,Campylobacterota,"Formaldehyde-activating enzyme (5,6,7,8-tetrahydromethanopterin hydrolyase) (Fae) (PDB:1Y5Y) (PUBMED:16237021)",0.0,0.0,,,0,False,0.0,,
1331,Campylobacterota,TctA family transporter (PUBMED:14499931),0.0,0.0,,,0,False,0.0,,
1332,Campylobacterota,"Molybdoenzyme maturation factor PaoD (Mo cofactor insertion), XdhC/CoxF family (XdhC) (PDB:2WE7) (PUBMED:24498065)",0.0,0.0,,,0,False,0.0,,
1333,Campylobacterota,"Phage terminase, large subunit GpA (gpA1)",0.0,0.0,,,0,False,0.0,,
1334,Campylobacterota,"ABC-type uncharacterized transport system, ATPase component (PUBMED:10686096)",0.0,0.0,,,0,False,0.0,,
1335,Campylobacterota,"Uncharacterized conserved protein YyaL, SSP411 family, contains thoiredoxin and six-hairpin glycosidase-like domains (YyaL) (PDB:3IRA)",0.0,0.0,,,0,False,0.0,,
1336,Campylobacterota,Uncharacterized conserved protein (PDB:2P3Y),0.0,0.0,,,0,False,0.0,,
1337,Campylobacterota,"Uncharacterized membrane protein YqgA, affects biofilm formation (YqgA)",0.0,0.0,,,0,False,0.0,,
1338,Campylobacterota,"TRAP-type C4-dicarboxylate transport system, small permease component YiaM (DctM)",0.0,0.0,,,0,False,0.0,,
1339,Campylobacterota,"ATPase/GTPase, AAA15 family",0.0,0.0,,,0,False,0.0,,
1340,Campylobacterota,Threonine aldolase (GLY1) (PDB:4LNJ),0.0,0.0,,,0,False,0.0,,
1341,Campylobacterota,"Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family (RdgB) (PDB:1B78)",0.0,0.0,,,0,False,0.0,,
1342,Campylobacterota,Uncharacterized conserved protein (PUBMED:23071111),0.0,0.0,,,0,False,0.0,,
1343,Campylobacterota,Ribonuclease D (Rnd) (PDB:5C0Y) (PUBMED:18821773),0.0,0.0,,,0,False,0.0,,
1344,Campylobacterota,Phosphoribosylanthranilate isomerase (TrpF) (PDB:1DL3),0.0,0.0,,,0,False,0.0,,
1345,Campylobacterota,UDP-N-acetyl-D-mannosaminuronate dehydrogenase (WecC) (PDB:3OJL),0.0,0.0,,,0,False,0.0,,
1346,Campylobacterota,Uncharacterized conserved protein (PDB:5YIU),0.0,0.0,,,0,False,0.0,,
1347,Campylobacterota,"Predicted protein-disulfide isomerase, contains CxxC motif (PDB:5HFG) (PUBMED:24314029)",0.0,0.0,,,0,False,0.0,,
1348,Campylobacterota,"MFS-type transporter involved in bile tolerance, Atg22 family (BtlA) (PUBMED:12583894)",0.0,0.0,,,0,False,0.0,,
1349,Campylobacterota,rRNA maturation endonuclease Nob1 (Nob1) (PDB:2CON),0.0,0.0,,,0,False,0.0,,
1350,Campylobacterota,"Translation initiation factor 2, beta subunit (eIF-2beta)/eIF-5 N-terminal domain (GCD7) (PDB:1K81)",0.0,0.0,,,0,False,0.0,,
1351,Campylobacterota,P2-like prophage tail protein X (gpX) (PDB:2LTF),0.0,0.0,,,0,False,0.0,,
1352,Campylobacterota,"Type IV pilus assembly protein PilT, pilus retraction ATPase (PilT) (PDB:5FL3)",0.0,0.0,,,0,False,0.0,,
1353,Campylobacterota,Na+-translocating membrane ATPase (N-ATPase) assembly subunit AtpR (AtpR) (PUBMED:20472544),0.0,0.0,,,0,False,0.0,,
1354,Campylobacterota,Formyltetrahydrofolate hydrolase (PurU) (PDB:3O1L),0.0,0.0,,,0,False,0.0,,
1355,Campylobacterota,Ribosomal protein L20 (RplT) (PDB:1VS6) (PUBMED:30270044),0.0,0.0,,,0,False,0.0,,
1356,Campylobacterota,Threonyl-tRNA synthetase (ThrS) (PDB:1NYQ),0.0,0.0,,,0,False,0.0,,
1357,Campylobacterota,"Outer membrane lipoprotein LpoB, binds and activates PBP1b (LpoB) (PDB:4Q6L)",0.0,0.0,,,0,False,0.0,,
1358,Campylobacterota,Predicted dinucleotide-utilizing enzyme of the ThiF/HesA family,0.0,0.0,,,0,False,0.0,,
1359,Campylobacterota,Acylphosphatase (AcyP) (PDB:1APS),0.0,0.0,,,0,False,0.0,,
1360,Campylobacterota,"Type I site-specific restriction-modification system, R (restriction) subunit and related helicases ... (PDB:2W00)",0.0,0.0,,,0,False,0.0,,
1361,Campylobacterota,"CRISPR-Cas system type III CMR-effector complex subunit Cmr3, RAMP superfamily Cas5 group (Cmr3)",0.0,0.0,,,0,False,0.0,,
1362,Campylobacterota,"Aldehyde, CO, or xanthine dehydrogenase, FAD-binding subunit (CutB) (PDB:5Y6Q)",0.0,0.0,,,0,False,0.0,,
1363,Campylobacterota,Adenine deaminase (AdeC) (PDB:3NQB),0.0,0.0,,,0,False,0.0,,
1364,Campylobacterota,"Coenzyme F420-reducing hydrogenase, alpha subunit (FrhA) (PDB:3ZFS)",0.0,0.0,,,0,False,0.0,,
1365,Campylobacterota,"Phosphate starvation-inducible protein PhoH, predicted ATPase (PhoH) (PDB:3B85) (PUBMED:8444794;12762842)",0.0,0.0,,,0,False,0.0,,
1366,Campylobacterota,Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake (Smf) (PDB:3MAJ),0.0,0.0,,,0,False,0.0,,
1367,Campylobacterota,UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase (MurG) (PDB:1F0K),0.0,0.0,,,0,False,0.0,,
1368,Campylobacterota,Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37 (RlmN) (PDB:3RFA),0.0,0.0,,,0,False,0.0,,
1369,Campylobacterota,"Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB (AgaB) (PDB:1BLE)",0.0,0.0,,,0,False,0.0,,
1370,Campylobacterota,6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase (NagB) (PDB:2RI0) (PUBMED:24163345),0.0,0.0,,,0,False,0.0,,
1371,Campylobacterota,Intein/homing endonuclease (Hop) (PDB:1EF0),0.0,0.0,,,0,False,0.0,,
1372,Campylobacterota,Archaeal/vacuolar-type H+-ATPase subunit H (NtpH),0.0,0.0,,,0,False,0.0,,
1373,Campylobacterota,2-hydroxy fatty acid dioxygenase MPO1 (alpha-oxidation of fatty acids) (MPO1) (PUBMED:30530523),0.0,0.0,,,0,False,0.0,,
1374,Campylobacterota,"Predicted permease, AEC (auxin efflux carrier) family (YfdV)",0.0,0.0,,,0,False,0.0,,
1375,Campylobacterota,"Fermentation-respiration switch esterase FrsA, DUF1100 family (FrsA)",0.0,0.0,,,0,False,0.0,,
1376,Campylobacterota,"N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit (HyuB) (PDB:5L9W)",0.0,0.0,,,0,False,0.0,,
1377,Campylobacterota,"D-alanyl-lipoteichoic acid acyltransferase DltB, MBOAT superfamily (DltB) (PDB:6BUG)",0.0,0.0,,,0,False,0.0,,
1378,Campylobacterota,FAD/FMN-containing lactate dehydrogenase/glycolate oxidase (GlcD) (PDB:1AHU),0.0,0.0,,,0,False,0.0,,
1379,Campylobacterota,Pterin-4a-carbinolamine dehydratase (PhhB) (PDB:1DCH),0.0,0.0,,,0,False,0.0,,
1380,Campylobacterota,"Periplasmic nitrate reductase system, NapE component (NapE)",0.0,0.0,,,0,False,0.0,,
1381,Campylobacterota,"tRNA G26 N,N-dimethylase Trm1 (TRM1) (PDB:2DUL)",0.0,0.0,,,0,False,0.0,,
1382,Campylobacterota,"DNA topoisomerase VI, subunit A (Spo11) (PDB:1D3Y)",0.0,0.0,,,0,False,0.0,,
1383,Campylobacterota,Type III restriction endonuclease (ResIII),0.0,0.0,,,0,False,0.0,,
1384,Campylobacterota,Phosphoketolase (XFP) (PDB:3AHC),0.0,0.0,,,0,False,0.0,,
1385,Campylobacterota,"Endolytic transglycosylase MltG, terminates peptidoglycan polymerization (MltG) (PDB:2R1F) (PUBMED:26507882)",0.0,0.0,,,0,False,0.0,,
1386,Campylobacterota,Chromosome segregation and condensation protein ScpB (ScpB) (PDB:1T6S),0.0,0.0,,,0,False,0.0,,
1387,Campylobacterota,"Zn-binding Pro-Ala-Ala-Arg (PAAR) domain, involved in Type VI secretion (PAAR) (PDB:4JIV)",0.0,0.0,,,0,False,0.0,,
1388,Campylobacterota,"Predicted transglycosylase, contains SLT domain (SLT)",0.0,0.0,,,0,False,0.0,,
1389,Campylobacterota,"Predicted nucleic-acid-binding protein, contains Zn-ribbon domain (YpzJ)",0.0,0.0,,,0,False,0.0,,
1390,Campylobacterota,"Thymidylate synthase ThyX, FAD-dependent family (ThyX) (PDB:1KQ4)",0.0,0.0,,,0,False,0.0,,
1391,Campylobacterota,"Sulfur incorporation enzyme MA1821 (anaerobic homocysteine biosynthesis), HcyBio/DUF39 family (HcyBio) (PUBMED:25315403)",0.0,0.0,,,0,False,0.0,,
1392,Campylobacterota,DNA repair photolyase (SplB),0.0,0.0,,,0,False,0.0,,
1393,Campylobacterota,"ABC-type polysaccharide transport system, permease component (LplB) (PDB:4TQU)",0.0,0.0,,,0,False,0.0,,
1394,Campylobacterota,"ABC-type molybdate transport system, permease component ModB (ModB)",0.0,0.0,,,0,False,0.0,,
1395,Campylobacterota,Tetrahydrodipicolinate N-succinyltransferase (DapD) (PDB:3BXY),0.0,0.0,,,0,False,0.0,,
1396,Campylobacterota,Forespore-specific anti-sigma-G factor CsfB/Gin (CsfB) (PDB:5N7Y) (PUBMED:18208527;19497328),0.0,0.0,,,0,False,0.0,,
1397,Campylobacterota,SH3-like domain (SH3),0.0,0.0,,,0,False,0.0,,
1398,Campylobacterota,Beta-xylosidase (XynB) (PDB:1PX8),0.0,0.0,,,0,False,0.0,,
1399,Campylobacterota,"Predicted DNA-binding protein with double-wing structural motif, MmcQ/YjbR family (MmcQ) (PDB:2A1V) (PUBMED:17266124)",0.0,0.0,,,0,False,0.0,,
1400,Campylobacterota,5'(3')-deoxyribonucleotidase (YorC) (PDB:1MH9),0.0,0.0,,,0,False,0.0,,
1401,Campylobacterota,D-aminoacyl-tRNA deacylase (Dtd) (PDB:1J7G) (PUBMED:10918062;16902403;24302572),0.0,0.0,,,0,False,0.0,,
1402,Campylobacterota,50S ribosomal subunit-associated GTPase HflX (HflX) (PDB:2QTF) (PUBMED:22905870),0.0,0.0,,,0,False,0.0,,
1403,Campylobacterota,"Transcription elongation factor, GreA/GreB family (GreA) (PDB:1GRJ)",0.0,0.0,,,0,False,0.0,,
1404,Campylobacterota,Transposase InsO and inactivated derivatives (Tra5),0.0,0.0,,,0,False,0.0,,
1405,Campylobacterota,Galactose-1-phosphate uridylyltransferase (GalT) (PDB:1GUP),0.0,0.0,,,0,False,0.0,,
1406,Campylobacterota,Acyl-CoA thioesterase FadM (FadM) (PDB:2FUJ),0.0,0.0,,,0,False,0.0,,
1407,Campylobacterota,"Transglutaminase-like enzyme, putative cysteine protease (YebA) (PDB:3ISR)",0.0,0.0,,,0,False,0.0,,
1408,Campylobacterota,NADH:ubiquinone oxidoreductase subunit 4 (chain M) (NuoM) (PDB:6HUM),0.0,0.0,,,0,False,0.0,,
1409,Campylobacterota,Enolase (Eno) (PDB:1E9I),0.0,0.0,,,0,False,0.0,,
1410,Campylobacterota,"Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain (NlpD) (PDB:2GU1)",0.0,0.0,,,0,False,0.0,,
1411,Campylobacterota,ATP phosphoribosyltransferase regulatory subunit HisZ (HisZ) (PDB:3OD1) (PUBMED:9767141),0.0,0.0,,,0,False,0.0,,
1412,Campylobacterota,"Uncharacterized sporulation protein YjbA, contains UPF0736/DUF3603 domain (YjbA)",0.0,0.0,,,0,False,0.0,,
1413,Campylobacterota,"Stage II sporulation protein SpoIIP, required for dissolution of the septal cell wall (SpoIIP)",0.0,0.0,,,0,False,0.0,,
1414,Campylobacterota,"Predicted nucleotidyltransferase, MJ0604 family (MJ0604) (PDB:5YEP)",0.0,0.0,,,0,False,0.0,,
1415,Campylobacterota,FAD-dependent dehydrogenase (PDB:3NLC),0.0,0.0,,,0,False,0.0,,
1416,Campylobacterota,"Uncharacterized conserved protein, DUF763 domain",0.0,0.0,,,0,False,0.0,,
1417,Campylobacterota,Fe2+ or Zn2+ uptake regulation protein Fur/Zur (Fur) (PDB:1MZB),0.0,0.0,,,0,False,0.0,,
1418,Campylobacterota,Predicted transglutaminase-like protein (PDB:4FGO),0.0,0.0,,,0,False,0.0,,
1419,Campylobacterota,"Membrane biogenesis protein, BtpA/SgcQ family (BtpA)",0.0,0.0,,,0,False,0.0,,
1420,Campylobacterota,Predicted nucleotidyltransferase MJ0435 (MJ0435) (PDB:1WOT),0.0,0.0,,,0,False,0.0,,
1421,Campylobacterota,Predicted cation transporter,0.0,0.0,,,0,False,0.0,,
1422,Campylobacterota,Uncharacterized archaeal Zn-finger protein,0.0,0.0,,,0,False,0.0,,
1423,Campylobacterota,Archaeal/vacuolar-type H+-ATPase subunit F/Vma7 (NtpF) (PDB:2D00),0.0,0.0,,,0,False,0.0,,
1424,Campylobacterota,Galactokinase (GalK) (PDB:1PIE),0.0,0.0,,,0,False,0.0,,
1425,Campylobacterota,"Predicted membrane glycosyltransferase AF0583, Arch_YYY/DUF2298 family",0.0,0.0,,,0,False,0.0,,
1426,Campylobacterota,Uncharacterized conserved protein MJ0452 (PDB:1KJN),0.0,0.0,,,0,False,0.0,,
1427,Campylobacterota,"Uncharacterized membrane protein YdbT, contains bPH2 (bacterial pleckstrin homology) domain (YdbT)",0.0,0.0,,,0,False,0.0,,
1428,Campylobacterota,SAM-dependent methyltransferase (SmtA) (PDB:5DNK),0.0,0.0,,,0,False,0.0,,
1429,Campylobacterota,tRNA G46 N7-methylase TrmB (TrmB) (PDB:1YZH) (PUBMED:19373903;16600901),0.0,0.0,,,0,False,0.0,,
1430,Campylobacterota,Ribosomal protein L11 methylase PrmA (PrmA) (PDB:3GRZ),0.0,0.0,,,0,False,0.0,,
1431,Campylobacterota,"5-hydroxyisourate hydrolase (purine catabolism), transthyretin-related family (HiuH) (PDB:2IGL)",0.0,0.0,,,0,False,0.0,,
1432,Campylobacterota,Cell shape-determining protein MreD (MreD),0.0,0.0,,,0,False,0.0,,
1433,Campylobacterota,"ABC-type uncharacterized transport system, ATPase component",0.0,0.0,,,0,False,0.0,,
1434,Campylobacterota,"Uncharacterized conserved protein RhaS, contains 28 RHS repeats (RhsA) (PDB:4IGL)",0.0,0.0,,,0,False,0.0,,
1435,Campylobacterota,Uncharacterized membrane protein YesL (YesL),0.0,0.0,,,0,False,0.0,,
1436,Campylobacterota,Folate-dependent phosphoribosylglycinamide formyltransferase PurN (PurN) (PDB:1C2T) (PUBMED:25013077),0.0,0.0,,,0,False,0.0,,
1437,Campylobacterota,"RNA processing exonuclease, beta-lactamase fold, Cft2 family (YSH1) (PDB:2DKF)",0.0,0.0,,,0,False,0.0,,
1438,Campylobacterota,"ABC-type guanosine uptake system NupNOPQ, permease component NupP (NupP) (PUBMED:21926227)",0.0,0.0,,,0,False,0.0,,
1439,Campylobacterota,Sortase (surface protein transpeptidase) (SrtA) (PDB:1IJA),0.0,0.0,,,0,False,0.0,,
1440,Campylobacterota,"Endonuclease YncB, thermonuclease family (YncB)",0.0,0.0,,,0,False,0.0,,
1441,Campylobacterota,"Uncharacterized conserved protein, DUF1430 domain",0.0,0.0,,,0,False,0.0,,
1442,Campylobacterota,Putative heme-binding protein PhuW (PhuW) (PDB:2G5G) (PUBMED:16950397),0.0,0.0,,,0,False,0.0,,
1443,Campylobacterota,"Predicted ribonuclease, toxin component of the YeeF-YezG toxin-antitoxin module (YeeF)",0.0,0.0,,,0,False,0.0,,
1444,Campylobacterota,Malate/lactate dehydrogenase (Mdh) (PDB:4WLO),0.0,0.0,,,0,False,0.0,,
1445,Campylobacterota,Formylmethanofuran dehydrogenase subunit A (FwdA) (PDB:5T5I),0.0,0.0,,,0,False,0.0,,
1446,Campylobacterota,Homoserine O-succinyltransferase (MetA) (PDB:2GHR),0.0,0.0,,,0,False,0.0,,
1447,Campylobacterota,"Uncharacterized conserved protein YbgA, DUF1722 family (YbgA)",0.0,0.0,,,0,False,0.0,,
1448,Campylobacterota,"Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit (PorA) (PDB:5C4I)",0.0,0.0,,,0,False,0.0,,
1449,Campylobacterota,"ABC-type uncharacterized transport system, permease component",0.0,0.0,,,0,False,0.0,,
1450,Campylobacterota,"Vitamin K epoxide reductase (VKOR) family protein, predicted involvement in disulfide bond formation (PDB:3KP9) (PUBMED:24576574)",0.0,0.0,,,0,False,0.0,,
1451,Campylobacterota,Spore maturation protein SpmB (function unknown) (SpmB),0.0,0.0,,,0,False,0.0,,
1452,Campylobacterota,Predicted extracellular nuclease,0.0,0.0,,,0,False,0.0,,
1453,Campylobacterota,"Predicted regulator of Ras-like GTPase activity, Roadblock/LC7/MglB family (PDB:1J3W)",0.0,0.0,,,0,False,0.0,,
1454,Campylobacterota,"Uncharacterized conserved protein, DUF2332 domain",0.0,0.0,,,0,False,0.0,,
1455,Campylobacterota,"Uncharacterized membrane protein, DUF2061 family (PUBMED:15901686)",0.0,0.0,,,0,False,0.0,,
1456,Campylobacterota,"Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family (Sco1) (PDB:1ON4)",0.0,0.0,,,0,False,0.0,,
1457,Campylobacterota,"Zn-dependent dipeptidase, microsomal dipeptidase homolog (PDB:1ITQ) (PUBMED:14499931)",0.0,0.0,,,0,False,0.0,,
1458,Campylobacterota,Starvation-inducible outer membrane lipoprotein Slp (Slp),0.0,0.0,,,0,False,0.0,,
1459,Campylobacterota,"Cell division protein ZapA, inhibits GTPase activity of FtsZ (ZapA) (PDB:1T3U)",0.0,0.0,,,0,False,0.0,,
